game_date,player_id,player_name,position,actual_fpts,predicted_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25
2025-11-07,8476392,A. Lowry,C,11.7,1872.0292,366.80957,1381.9187,2335.548,1.0,1.0,1.0,1.0
2025-11-07,8476399,B. Coleman,L,2.3,43349.465,17120.025,23072.088,65041.96,0.998,0.998,0.998,0.998
2025-11-07,8476419,J. Pageau,C,13.8,213.76762,42.10993,153.50609,271.13568,1.0,1.0,1.0,1.0
2025-11-07,8476429,S. Mayfield,D,3.1,210.65181,42.648315,158.22952,266.9796,1.0,1.0,1.0,1.0
2025-11-07,8476456,J. Huberdeau,L,5.5,43355.56,17122.164,22255.203,66530.33,0.996,0.996,0.996,0.996
2025-11-07,8476459,M. Zibanejad,C,15.0,2862.5046,561.14526,2111.459,3603.4666,1.0,1.0,1.0,1.0
2025-11-07,8476460,M. Scheifele,C,4.3,1874.4003,368.15588,1411.6399,2366.459,1.0,1.0,1.0,1.0
2025-11-07,8476463,J. Brodin,D,16.2,2084.5613,409.7481,1589.0153,2646.8071,1.0,1.0,1.0,1.0
2025-11-07,8476468,J. Miller,C,1.5,2862.6248,561.5661,2162.4546,3533.052,1.0,1.0,1.0,1.0
2025-11-07,8476473,C. Murphy,D,1.5,316.63965,63.09727,234.18057,402.73438,1.0,1.0,1.0,1.0
2025-11-07,8476480,V. Namestnikov,C,17.4,1874.4269,367.6629,1459.3862,2328.3047,1.0,1.0,1.0,1.0
2025-11-07,8476624,B. Goodrow,C,2.5,43340.49,17117.727,21128.572,65613.19,0.996,0.996,0.996,0.996
2025-11-07,8476871,T. Pearson,L,1.6,1872.3315,367.18625,1431.063,2337.0225,1.0,1.0,1.0,1.0
2025-11-07,8476882,T. Teravainen,C,0.0,317.89285,63.196926,244.2323,404.90918,1.0,1.0,1.0,1.0
2025-11-07,8476891,M. Grzelcyk,D,7.8,316.63593,63.435066,233.71529,392.92584,1.0,1.0,1.0,1.0
2025-11-07,8476917,A. Pelech,D,2.5,211.08022,42.875046,154.57684,269.17227,1.0,1.0,1.0,1.0
2025-11-07,8476994,V. Hinostroza,C,10.5,2085.027,408.92664,1495.9683,2608.0984,1.0,1.0,1.0,1.0
2025-11-07,8477346,M. Weegar,D,6.7,43351.508,17120.49,17714.062,65177.74,0.99,0.99,0.99,0.99
2025-11-07,8477369,C. Soucy,D,3.1,2860.1123,561.03876,2127.9575,3531.1353,1.0,1.0,1.0,1.0
2025-11-07,8477380,J. Brodzinski,C,1.5,2860.9626,560.4128,2127.5312,3600.48,1.0,1.0,1.0,1.0
2025-11-07,8477407,A. Duclair,L,0.5,211.99908,41.935078,161.62415,269.3,1.0,1.0,1.0,1.0
2025-11-07,8477429,A. Copp,C,5.0,67785.086,26770.959,31718.4,101097.875,0.988,0.988,0.988,0.988
2025-11-07,8477444,A. Burakovsky,L,21.0,320.67978,63.431313,238.07594,403.48138,1.0,1.0,1.0,1.0
2025-11-07,8477451,R. Hartman,R,1.3,2084.6343,409.066,1552.8628,2596.1628,1.0,1.0,1.0,1.0
2025-11-07,8477456,J. Compher,L,19.0,67784.414,26771.17,33407.22,100287.555,0.996,0.996,0.996,0.996
2025-11-07,8477479,T. Bertuzzi,L,23.0,320.98914,62.57377,241.80505,396.46436,1.0,1.0,1.0,1.0
2025-11-07,8477494,J. Drouin,L,-1.0,211.96904,42.206615,162.0594,268.10812,1.0,1.0,1.0,1.0
2025-11-07,8477500,B. Horvat,C,11.5,214.46967,42.68901,161.60332,269.59912,1.0,1.0,1.0,1.0
2025-11-07,8477504,J. Morrissey,D,11.5,1872.9701,368.33817,1405.8793,2304.9958,1.0,1.0,1.0,1.0
2025-11-07,8477505,A. Wennberg,C,1.5,43354.02,17121.693,20771.79,65868.22,0.998,0.998,0.998,0.998
2025-11-07,8477506,R. Pulock,D,9.1,211.27394,43.07751,158.1353,263.79785,1.0,1.0,1.0,1.0
2025-11-07,8477810,J. Hanley,D,1.0,43344.39,17119.068,23077.56,67226.04,0.986,0.986,0.986,0.986
2025-11-07,8477839,C. Sheary,L,17.8,2861.586,561.3662,2073.041,3539.1423,1.0,1.0,1.0,1.0
2025-11-07,8477938,H. Fleury,D,2.1,1870.8026,367.03815,1396.1666,2353.2231,1.0,1.0,1.0,1.0
2025-11-07,8477946,D. Larkin,C,7.3,67795.85,26773.56,38926.895,97325.234,0.992,0.992,0.992,0.992
2025-11-07,8477950,T. DeAngelo,D,4.6,211.26605,42.78051,166.42528,266.5075,1.0,1.0,1.0,1.0
2025-11-07,8477987,R. Donato,C,2.8,318.3429,63.07077,238.87189,396.78253,1.0,1.0,1.0,1.0
2025-11-07,8478136,J. Middleton,D,3.1,2083.447,409.42032,1526.7849,2664.7139,1.0,1.0,1.0,1.0
2025-11-07,8478397,R. Andersson,D,5.9,43352.06,17120.434,19349.938,64547.297,0.992,0.992,0.992,0.992
2025-11-07,8478398,K. Connor,L,4.5,1875.3464,368.16336,1412.6755,2299.1948,1.0,1.0,1.0,1.0
2025-11-07,8478445,M. Barzal,C,5.5,213.15245,42.818157,155.71375,266.84518,1.0,1.0,1.0,1.0
2025-11-07,8478493,J. Eriksson Ek,C,5.5,2084.6313,408.90707,1592.3121,2593.9658,1.0,1.0,1.0,1.0
2025-11-07,8478508,Y. Trenin,C,7.0,2083.8516,408.7915,1570.5964,2585.2568,1.0,1.0,1.0,1.0
2025-11-07,8478550,A. Panarin,L,25.5,2862.5198,561.51984,2132.8936,3552.29,1.0,1.0,1.0,1.0
2025-11-07,8478840,W. Borgen,D,1.8,2859.85,561.2366,2103.6018,3683.7593,1.0,1.0,1.0,1.0
2025-11-07,8478864,K. Kaprizov,L,15.0,2086.7185,408.9181,1504.2645,2627.5095,1.0,1.0,1.0,1.0
2025-11-07,8478874,A. Gaudette,R,1.0,43343.984,17118.352,22024.338,65501.957,0.998,0.998,0.998,0.998
2025-11-07,8478882,V. Gavrikov,D,4.1,2860.497,561.5109,2158.638,3651.9187,1.0,1.0,1.0,1.0
2025-11-07,8478891,M. Appleton,C,7.3,67784.83,26771.896,32156.57,101144.91,0.994,0.994,0.994,0.994
2025-11-07,8479066,R. Lomberg,L,0.0,43339.258,17117.627,19624.729,65878.32,0.994,0.994,0.994,0.994
2025-11-07,8479323,A. Fox,D,5.0,2861.7178,562.21124,2143.6465,3547.8572,1.0,1.0,1.0,1.0
2025-11-07,8479337,A. DeBrincat,R,4.0,67801.71,26775.033,31573.682,99221.4,0.996,0.996,0.996,0.996
2025-11-07,8479378,L. Stanley,D,7.1,1872.2926,368.0669,1401.328,2343.1633,1.0,1.0,1.0,1.0
2025-11-07,8479390,T. Raddysh,R,9.6,2862.329,561.2103,2100.0623,3555.6487,1.0,1.0,1.0,1.0
2025-11-07,8479576,V. Desharnais,D,1.8,43342.02,17118.45,22121.148,65929.11,0.994,0.994,0.994,0.994
2025-11-07,8479983,M. Ferraro,D,6.4,43351.22,17121.432,20334.568,61614.35,0.996,0.996,0.996,0.996
2025-11-07,8479992,M. Rasmussen,C,5.1,67781.61,26770.404,30098.406,103254.82,0.996,0.996,0.996,0.996
2025-11-07,8480014,G. Vilardi,C,15.6,1874.8151,367.54727,1416.9418,2377.4565,1.0,1.0,1.0,1.0
2025-11-07,8480028,M. Frost,C,2.5,43350.812,17120.412,21128.691,67965.766,0.992,0.992,0.992,0.992
2025-11-07,8480043,T. Liljegren,D,4.6,43346.42,17119.746,19877.965,66362.47,0.99,0.99,0.99,0.99
2025-11-07,8480113,A. Iafallo,L,0.0,1872.2655,367.20123,1420.3091,2351.1406,1.0,1.0,1.0,1.0
2025-11-07,8480145,N. Pionk,D,9.4,1871.7421,368.28693,1383.87,2351.1575,1.0,1.0,1.0,1.0
2025-11-07,8480797,J. Farabee,L,2.3,43348.75,17119.87,21311.018,62159.383,0.994,0.994,0.994,0.994
2025-11-07,8480798,P. Kurashev,C,11.5,43359.062,17124.25,21990.426,65610.38,0.998,0.998,0.998,0.998
2025-11-07,8480848,T. Dellandrea,C,4.5,43346.676,17120.082,19703.354,64341.32,0.992,0.992,0.992,0.992
2025-11-07,8481014,A. Romanov,D,-0.2,210.85056,42.59383,157.31421,265.67828,1.0,1.0,1.0,1.0
2025-11-07,8481043,C. Koepke,L,1.0,1872.3413,367.1917,1394.7737,2298.397,1.0,1.0,1.0,1.0
2025-11-07,8481068,Y. Sharangovich,C,1.0,43347.02,17119.547,20023.13,66443.25,0.992,0.992,0.992,0.992
2025-11-07,8481167,B. Pachal,D,1.3,43340.754,17117.697,20593.234,63940.113,0.992,0.992,0.992,0.992
2025-11-07,8481237,K. MacLean,C,-0.5,210.85284,41.91388,161.33855,264.3144,1.0,1.0,1.0,1.0
2025-11-07,8481525,M. Robertson,D,2.6,2859.9463,560.72723,2235.02,3562.3884,1.0,1.0,1.0,1.0
2025-11-07,8481542,M. Seider,D,4.5,67792.516,26772.88,32440.217,102008.336,0.994,0.994,0.994,0.994
2025-11-07,8481557,M. Boldy,L,2.5,2085.986,408.70282,1536.3752,2556.4841,1.0,1.0,1.0,1.0
2025-11-07,8481568,A. Vlasic,D,8.9,317.5979,63.82961,233.82242,398.95798,1.0,1.0,1.0,1.0
2025-11-07,8481601,S. Holmstrom,R,-0.5,213.22809,42.706802,155.95935,264.06595,1.0,1.0,1.0,1.0
2025-11-07,8481607,A. Johansson,D,1.6,67782.93,26769.938,33250.812,100233.64,0.994,0.994,0.994,0.994
2025-11-07,8481624,I. Mikheyev,R,2.8,318.33447,63.481667,243.71596,396.12216,1.0,1.0,1.0,1.0
2025-11-07,8481704,J. Parssinen,C,0.0,2860.7505,560.77045,2164.5942,3555.265,1.0,1.0,1.0,1.0
2025-11-07,8481725,E. Soderblom,L,1.5,67779.24,26769.113,33446.11,105374.38,1.0,1.0,1.0,1.0
2025-11-07,8481806,L. Crevier,D,2.0,317.15363,63.282722,242.1975,393.52982,1.0,1.0,1.0,1.0
2025-11-07,8482073,B. Schneider,D,11.2,2860.6514,561.4018,2147.162,3579.923,1.0,1.0,1.0,1.0
2025-11-07,8482074,C. Zary,C,1.5,43344.258,17118.037,19771.773,65299.426,0.988,0.988,0.988,0.988
2025-11-07,8482078,L. Raymond,L,3.0,67793.86,26773.494,32561.98,99322.47,1.0,1.0,1.0,1.0
2025-11-07,8482079,M. Rossi,C,11.5,2084.6113,409.30368,1572.2632,2577.4185,1.0,1.0,1.0,1.0
2025-11-07,8482094,D. Hunt,D,7.5,2082.0586,407.62668,1558.6079,2616.0952,1.0,1.0,1.0,1.0
2025-11-07,8482109,A. Lafrenière,L,15.5,2862.599,561.0557,2180.7102,3574.6084,1.0,1.0,1.0,1.0
2025-11-07,8482122,B. Faber,D,13.5,2084.9612,410.03415,1534.9814,2581.917,1.0,1.0,1.0,1.0
2025-11-07,8482157,W. Cuylle,L,20.7,2863.7788,561.343,2147.383,3626.9778,1.0,1.0,1.0,1.0
2025-11-07,8482165,Y. Kuznetsov,D,6.0,43347.55,17117.947,21152.307,64860.312,0.994,0.994,0.994,0.994
2025-11-07,8482166,S. Mukhamadullin,D,2.0,43344.73,17118.54,22428.24,65757.07,0.994,0.994,0.994,0.994
2025-11-07,8482176,W. Kaiser,D,3.1,316.50198,63.300312,235.7567,397.3031,1.0,1.0,1.0,1.0
2025-11-07,8482206,E. Cardwell,R,1.5,43342.414,17117.771,20609.998,64428.426,0.99,0.99,0.99,0.99
2025-11-07,8482476,E. Heineman,L,19.5,214.11765,42.73035,159.61002,268.75436,1.0,1.0,1.0,1.0
2025-11-07,8482679,M. Coronato,R,20.3,43353.523,17120.426,18381.943,63020.695,0.988,0.988,0.988,0.988
2025-11-07,8482703,C. Dach,C,4.5,317.42593,62.99045,243.1139,397.0703,1.0,1.0,1.0,1.0
2025-11-07,8482762,S. Edvinsson,D,7.1,67787.414,26772.203,34274.63,104019.52,0.994,0.994,0.994,0.994
2025-11-07,8482787,N. Chibrikov,R,0.5,1870.8619,366.69232,1435.7982,2331.7158,1.0,1.0,1.0,1.0
2025-11-07,8482877,J. Chmelar,R,0.0,2858.8354,559.1932,2152.475,3509.674,1.0,1.0,1.0,1.0
2025-11-07,8483450,R. Greene,C,0.0,318.2974,63.435314,237.4283,397.58807,1.0,1.0,1.0,1.0
2025-11-07,8483464,M. Kasper,C,-0.5,67788.18,26772.25,33366.254,99876.87,0.99,0.99,0.99,0.99
2025-11-07,8483493,F. Nazar,C,0.0,318.67175,63.452923,240.6457,400.1988,1.0,1.0,1.0,1.0
2025-11-07,8483506,S. Rinzel,D,2.5,316.87607,63.242958,243.00937,388.14102,1.0,1.0,1.0,1.0
2025-11-07,8483525,D. Yurov,R,12.0,2083.9028,408.46176,1587.0352,2581.2302,1.0,1.0,1.0,1.0
2025-11-07,8483609,A. Klapka,R,1.3,43345.066,17119.305,23035.637,63613.33,0.996,0.996,0.996,0.996
2025-11-07,8483690,N. Laba,C,16.1,2862.0457,560.9773,2211.5354,3627.2947,1.0,1.0,1.0,1.0
2025-11-07,8484135,P. Ford,C,2.3,1871.3447,366.8157,1393.7909,2352.3992,1.0,1.0,1.0,1.0
2025-11-07,8484144,C. Bedard,C,34.0,321.56863,64.63745,242.9895,408.0432,1.0,1.0,1.0,1.0
2025-11-07,8484180,S. Honzek,L,-0.5,43342.13,17118.322,19653.36,64047.098,0.994,0.994,0.994,0.994
2025-11-07,8484197,O. Moore,C,3.0,316.65338,62.811413,236.35275,396.02194,1.0,1.0,1.0,1.0
2025-11-07,8484221,C. Ritchie,C,8.4,211.13168,41.364235,158.36617,260.18423,1.0,1.0,1.0,1.0
2025-11-07,8484223,A. Sandin-Pellikka,D,2.3,67784.21,26771.275,33747.207,102891.44,0.996,0.996,0.996,0.996
2025-11-07,8484227,W. Smith,C,15.5,43358.492,17123.588,21151.025,64244.867,0.992,0.992,0.992,0.992
2025-11-07,8484471,E. Finnie,C,4.1,67785.35,26770.73,29916.514,102237.22,0.996,0.996,0.996,0.996
2025-11-07,8484768,Z. Parekh,D,0.0,43341.848,17118.102,23150.273,67185.64,0.998,0.998,0.998,0.998
2025-11-07,8484783,A. Levshunov,D,5.0,317.57574,63.319504,235.57028,402.99127,1.0,1.0,1.0,1.0
2025-11-07,8484798,Z. Buium,D,2.0,2083.1125,408.75177,1540.468,2582.3757,1.0,1.0,1.0,1.0
2025-11-07,8484801,M. Celebrini,C,26.5,43370.312,17127.033,22616.84,67443.46,0.988,0.988,0.988,0.988
2025-11-07,8484911,C. Graf,R,2.8,43343.004,17118.135,22713.809,65324.668,0.996,0.996,0.996,0.996
2025-11-07,8485366,M. Schaefer,D,2.3,213.2065,42.866936,162.81013,261.0887,1.0,1.0,1.0,1.0
2025-11-08,8470613,B. Burns,D,14.2,2349.2742,461.4905,1767.7922,2946.2163,1.0,1.0,1.0,1.0
2025-11-08,8471214,A. Ovechkin,L,5.3,867.16425,170.08417,655.6821,1081.1515,1.0,1.0,1.0,1.0
2025-11-08,8471215,E. Malkin,C,2.5,3286.0403,644.8434,2474.753,4079.2861,1.0,1.0,1.0,1.0
2025-11-08,8471675,S. Crosby,C,10.0,3287.6096,644.30273,2434.3667,4211.917,1.0,1.0,1.0,1.0
2025-11-08,8471724,K. Letang,D,5.3,3285.3022,644.91473,2480.7314,4030.4268,1.0,1.0,1.0,1.0
2025-11-08,8471817,R. Reaves,R,4.8,282.2036,55.720566,210.7868,356.6749,1.0,1.0,1.0,1.0
2025-11-08,8473419,B. Marchand,L,14.5,1875.3496,367.13928,1392.2683,2349.7168,1.0,1.0,1.0,1.0
2025-11-08,8473507,J. Petry,D,1.5,1871.1855,367.36255,1386.982,2338.3796,1.0,1.0,1.0,1.0
2025-11-08,8473512,C. Giroux,R,6.3,760.3887,149.97792,569.7784,956.374,1.0,1.0,1.0,1.0
2025-11-08,8473533,J. Staal,C,9.0,371.34866,73.34049,279.17502,458.9033,1.0,1.0,1.0,1.0
2025-11-08,8473986,A. Killorn,L,8.4,796.00775,156.70972,581.8396,991.7293,1.0,1.0,1.0,1.0
2025-11-08,8474013,I. Cole,D,12.1,441.46542,87.95427,345.81274,553.5852,1.0,1.0,1.0,1.0
2025-11-08,8474102,D. Perron,L,8.3,759.7606,149.29982,555.9695,942.3979,1.0,1.0,1.0,1.0
2025-11-08,8474151,R. McDonagh,D,1.3,80169.38,31662.977,36645.918,120521.24,0.988,0.988,0.988,0.988
2025-11-08,8474189,L. Eller,C,0.8,759.51904,149.44606,583.5107,951.77527,1.0,1.0,1.0,1.0
2025-11-08,8474564,S. Stamkos,C,10.8,29013.36,11457.757,15799.617,42264.12,0.992,0.992,0.992,0.992
2025-11-08,8474574,T. Myers,D,8.3,61269.94,24198.004,31530.787,91582.42,0.998,0.998,0.998,0.998
2025-11-08,8474578,E. Karlsson,D,5.8,3285.6584,645.0217,2442.036,4165.9346,1.0,1.0,1.0,1.0
2025-11-08,8474586,J. Eberle,R,16.0,5776.7036,1131.7773,4338.8403,7204.0576,1.0,1.0,1.0,1.0
2025-11-08,8474590,J. Carlson,D,14.0,866.573,170.9097,649.7944,1091.772,1.0,1.0,1.0,1.0
2025-11-08,8474641,A. Henrique,C,2.1,2102.2827,412.65118,1593.1382,2683.7678,1.0,1.0,1.0,1.0
2025-11-08,8475151,K. Palmieri,C,10.0,67793.39,26773.531,35289.746,99628.22,0.998,0.998,0.998,0.998
2025-11-08,8475158,R. O'Reilly,C,12.0,29016.498,11458.91,14186.083,43712.254,1.0,1.0,1.0,1.0
2025-11-08,8475166,J. Tavares,C,14.0,2969.6272,581.8617,2224.2585,3695.6304,1.0,1.0,1.0,1.0
2025-11-08,8475167,V. Hedman,D,5.0,80173.28,31663.736,40139.32,120849.23,0.996,0.996,0.996,0.996
2025-11-08,8475169,E. Kane,L,6.5,61279.0,24200.035,29174.096,92670.164,0.996,0.996,0.996,0.996
2025-11-08,8475170,B. Schenn,C,4.6,51816.37,20465.645,24465.375,76835.95,0.996,0.996,0.996,0.996
2025-11-08,8475171,O. Ekman-Larsson,D,6.5,2966.552,582.43884,2157.08,3739.8606,1.0,1.0,1.0,1.0
2025-11-08,8475184,C. Kreider,L,2.0,797.8254,155.92105,610.5103,1004.36707,1.0,1.0,1.0,1.0
2025-11-08,8475188,B. McNabb,D,3.1,9459.168,3736.0857,4815.3945,13939.488,0.998,0.998,0.998,0.998
2025-11-08,8475191,R. Smith,R,1.5,9452.112,3733.2644,4200.913,14071.382,0.992,0.992,0.992,0.992
2025-11-08,8475200,D. Orlov,D,6.8,282.0197,56.89553,212.63045,355.43585,1.0,1.0,1.0,1.0
2025-11-08,8475218,M. Ekholm,D,5.8,2101.4155,413.15857,1590.321,2575.1687,1.0,1.0,1.0,1.0
2025-11-08,8475231,C. Cizikas,C,0.0,67783.34,26771.2,35490.55,105079.555,1.0,1.0,1.0,1.0
2025-11-08,8475287,E. Haula,L,5.0,29009.186,11456.41,13566.312,42933.832,0.998,0.998,0.998,0.998
2025-11-08,8475314,A. Lee,L,11.8,67791.06,26773.809,36071.69,102194.34,0.998,0.998,0.998,0.998
2025-11-08,8475324,N. Jensen,D,0.0,758.099,149.81572,579.6631,954.43787,1.0,1.0,1.0,1.0
2025-11-08,8475343,N. Dowd,C,5.5,865.1294,170.4551,639.21655,1068.0995,1.0,1.0,1.0,1.0
2025-11-08,8475455,B. Dillon,D,9.5,16626.139,6566.928,8369.438,23642.904,0.996,0.996,0.996,0.996
2025-11-08,8475726,T. Toffoli,C,3.5,283.76608,56.0486,208.06525,360.54752,1.0,1.0,1.0,1.0
2025-11-08,8475745,C. Coyle,C,1.3,50523.348,19953.045,27717.79,76756.74,0.992,0.992,0.992,0.992
2025-11-08,8475753,J. Faulk,D,9.2,51830.91,20469.49,24287.717,77764.27,0.992,0.992,0.992,0.992
2025-11-08,8475754,B. Nelson,C,3.3,2349.9404,460.3933,1766.5345,2843.7761,1.0,1.0,1.0,1.0
2025-11-08,8475755,A. Petrovic,D,7.5,1111.3463,218.91151,868.27264,1373.9148,1.0,1.0,1.0,1.0
2025-11-08,8475760,N. Bjugstad,C,1.0,51821.82,20466.977,25158.545,76818.664,0.992,0.992,0.992,0.992
2025-11-08,8475763,K. Hayes,R,0.0,3283.04,642.2881,2436.3672,4056.5474,1.0,1.0,1.0,1.0
2025-11-08,8475764,C. Fowler,D,7.3,51817.92,20465.113,26065.617,77163.76,0.994,0.994,0.994,0.994
2025-11-08,8475768,J. Schwartz,L,4.8,5776.542,1131.773,4209.9087,7079.963,1.0,1.0,1.0,1.0
2025-11-08,8475784,J. Skinner,L,4.5,283.04312,55.959248,204.32718,358.0047,1.0,1.0,1.0,1.0
2025-11-08,8475791,T. Hall,L,11.8,371.49368,73.31354,280.5023,473.69836,1.0,1.0,1.0,1.0
2025-11-08,8475794,T. Seguin,C,-0.5,1112.7858,218.84099,830.54456,1398.9132,1.0,1.0,1.0,1.0
2025-11-08,8475810,B. Rust,R,11.3,3287.858,644.68054,2482.801,4098.661,1.0,1.0,1.0,1.0
2025-11-08,8475842,S. Carrick,C,1.0,2083.5986,408.75055,1523.0178,2562.719,1.0,1.0,1.0,1.0
2025-11-08,8475848,B. Gallagher,R,0.5,2878.3613,564.17017,2101.648,3511.9856,1.0,1.0,1.0,1.0
2025-11-08,8475906,J. Klingberg,D,6.9,282.3177,56.221104,214.39629,350.0302,1.0,1.0,1.0,1.0
2025-11-08,8476278,C. Blackwell,C,7.0,1112.1089,218.5735,827.9826,1422.3744,1.0,1.0,1.0,1.0
2025-11-08,8476292,O. Palat,L,9.2,16626.367,6566.3164,7944.9087,25049.412,1.0,1.0,1.0,1.0
2025-11-08,8476312,J. Manson,D,2.3,2348.1272,461.08566,1743.0912,2902.643,1.0,1.0,1.0,1.0
2025-11-08,8476372,N. Seeler,D,6.4,4679.7134,917.64154,3501.3984,5858.568,1.0,1.0,1.0,1.0
2025-11-08,8476374,S. Kuraly,C,4.3,5245.9097,1027.925,3938.9875,6555.63,1.0,1.0,1.0,1.0
2025-11-08,8476393,N. Cousins,C,-0.5,758.81036,149.1945,574.55835,929.248,1.0,1.0,1.0,1.0
2025-11-08,8476419,J. Pageau,C,28.6,67791.18,26775.234,34852.965,102914.89,0.994,0.994,0.994,0.994
2025-11-08,8476422,M. Reilly,D,8.9,370.7981,73.93346,276.44308,457.52423,1.0,1.0,1.0,1.0
2025-11-08,8476429,S. Mayfield,D,10.5,67782.55,26770.596,33723.707,100145.31,0.99,0.99,0.99,0.99
2025-11-08,8476432,B. Jenner,C,5.8,50516.816,19950.748,26935.973,75555.01,0.994,0.994,0.994,0.994
2025-11-08,8476438,B. Saad,L,1.5,9456.17,3734.1558,4796.4033,14871.798,1.0,1.0,0.998,0.998
2025-11-08,8476448,W. Karlsson,C,5.5,9464.099,3737.49,5147.4863,13754.812,0.996,0.996,0.996,0.996
2025-11-08,8476453,N. Kucherov,R,3.5,80182.05,31665.572,40936.56,121828.2,0.998,0.998,0.998,0.998
2025-11-08,8476454,R. Nugent-Hopkins,C,-2.0,2102.3093,412.4609,1609.5825,2632.889,1.0,1.0,1.0,1.0
2025-11-08,8476455,G. Landeskog,L,1.3,2349.247,460.4009,1745.7283,2949.7007,1.0,1.0,1.0,1.0
2025-11-08,8476457,A. Larsson,D,5.8,5774.518,1132.0415,4152.9204,7122.9473,1.0,1.0,1.0,1.0
2025-11-08,8476459,M. Zibanejad,C,12.3,2085.2817,409.21387,1558.62,2615.7913,1.0,1.0,1.0,1.0
2025-11-08,8476461,S. Couturier,C,-0.5,4680.039,917.1892,3546.5715,5873.834,1.0,1.0,1.0,1.0
2025-11-08,8476467,J. Oleksiak,D,0.0,5774.2026,1131.3319,4341.2803,7259.968,1.0,1.0,1.0,1.0
2025-11-08,8476468,J. Miller,C,3.3,2085.5398,409.4765,1538.5953,2568.9597,1.0,1.0,1.0,1.0
2025-11-08,8476474,S. Noesen,R,3.0,16619.97,6563.275,8487.004,25100.834,0.996,0.996,0.996,0.996
2025-11-08,8476539,J. Marchessault,R,6.8,29010.61,11456.569,15152.995,43287.68,0.986,0.986,0.986,0.986
2025-11-08,8476624,B. Goodrow,C,3.3,282.12747,56.099033,216.64705,352.10486,1.0,1.0,1.0,1.0
2025-11-08,8476822,L. Glendening,C,1.3,16624.043,6566.487,8512.509,24656.416,0.998,0.998,0.998,0.998
2025-11-08,8476826,Y. Gourde,C,2.8,80169.3,31662.096,43565.023,124873.32,0.992,0.992,0.992,0.992
2025-11-08,8476853,M. Rielly,D,11.0,2967.554,582.486,2115.6582,3734.51,1.0,1.0,1.0,1.0
