playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478433,2022,Felix Sandstrom,PHI,G,5on5,20,56027,39.87,48,921,31.59,33,116.32,105,476.65,458,14.33,19,265.64,235,194.1,226,38.61,496,135,32,14.83,16.45,8.59,19,21,8,258,0,0
8478433,2022,Felix Sandstrom,PHI,G,4on5,20,4530,11.57,12,139,7.98,12,17.35,13,84.18,78,0.31,0,47.57,37,24.86,36,10.97,70,29,13,2.01,3.73,5.83,1,3,8,27,0,0
8478433,2022,Felix Sandstrom,PHI,G,5on4,20,5384,2.37,3,27,0.97,1,2.42,2,16.68,20,2.19,5,5.25,4,10.44,11,2.35,11,5,6,0.31,0.66,1.41,0,1,2,5,0,0
8480313,2022,Logan Thompson,VGK,G,other,37,2972,6.27,5,103,4.1,6,9.93,14,51.17,55,0.74,0,30.73,27,17.27,18,6.11,46,17,7,1.74,1.87,2.67,1,2,2,33,2,1
8480313,2022,Logan Thompson,VGK,G,all,37,130282,96.08,96,2192,76.44,95,259.19,271,1106.33,1132,36.44,45,614.93,484,446.81,542,92.38,1152,290,88,32.49,35.15,28.42,30,38,28,662,2,1
8480313,2022,Logan Thompson,VGK,G,5on5,37,108910,70.96,71,1784,58.96,74,217.07,227,894.43,906,29.22,36,495.16,383,368.17,448,68.37,951,234,55,26.87,28.43,15.66,27,32,12,544,0,0
8480313,2022,Logan Thompson,VGK,G,4on5,37,8580,15.43,17,253,11.8,12,27.53,25,130.2,134,0.79,0,78.88,71,40.25,49,14.57,126,32,20,3.13,4,8.3,1,4,12,75,0,0
8480313,2022,Logan Thompson,VGK,G,5on4,37,9820,3.24,2,45,1.46,3,4.3,4,28.4,35,5.42,9,9.17,3,19.83,26,3.16,26,7,6,0.6,0.86,1.78,0,0,2,6,0,0
8475660,2022,Cam Talbot,OTT,G,other,36,2033,4.81,5,60,2.58,3,7.09,5,37.05,33,0.74,0,19.43,13,13.9,22,4.18,33,12,4,1.22,1.26,2.34,2,2,1,11,0,0
8475660,2022,Cam Talbot,OTT,G,all,36,116820,94.27,95,1741,66.95,95,213.86,204,942.09,935,38.5,32,502.17,388,374,471,90.33,906,279,97,27.7,33.42,33.15,32,34,29,459,0,0
8475660,2022,Cam Talbot,OTT,G,5on5,36,93243,63.09,68,1328,46.92,61,166.89,165,702.63,699,29.32,26,374.47,290,283.7,350,61.18,689,210,59,21.46,25.12,16.51,27,28,13,370,0,0
8475660,2022,Cam Talbot,OTT,G,4on5,36,9712,21.46,19,290,15.19,26,34.03,30,161.18,159,1.07,0,94.56,76,49.49,65,20.22,151,42,27,4.06,5.01,12.39,3,2,14,70,0,0
8475660,2022,Cam Talbot,OTT,G,5on4,36,11832,4.48,2,56,2.07,5,5.13,4,37.44,41,7.26,6,12.12,8,24.94,31,4.34,30,14,6,0.85,1.94,1.69,0,1,1,6,0,0
8474682,2022,Dustin Tokarski,PIT,G,other,4,391,0.82,0,10,0.55,0,1.27,1,6.79,4,0.05,0,4.28,4,1.85,4,0.82,5,3,1,0.14,0.43,0.25,0,0,0,1,0,0
8474682,2022,Dustin Tokarski,PIT,G,all,4,12564,13.17,12,196,8.12,14,26.66,20,116.6,117,3.38,4,61.3,51,45.78,56,12.59,105,38,16,2.8,5.03,5.34,2,5,5,37,0,0
8474682,2022,Dustin Tokarski,PIT,G,5on5,4,9491,8.35,7,146,5.73,10,21.04,14,86.61,89,2.31,4,45.12,38,33.87,42,7.98,82,25,10,2.3,3.24,2.82,2,3,2,29,0,0
8474682,2022,Dustin Tokarski,PIT,G,4on5,4,1151,2.66,4,29,1.34,2,2.98,5,14.39,17,0.04,0,9.4,8,5.01,3,2.5,13,7,2,0.19,0.96,1.51,0,2,2,7,0,0
8474682,2022,Dustin Tokarski,PIT,G,5on4,4,1531,1.33,1,11,0.51,2,1.36,0,8.8,7,0.97,0,2.49,1,5.05,7,1.28,5,3,3,0.17,0.4,0.76,0,0,1,0,0,0
8476914,2022,Joonas Korpisalo,LAK,G,other,39,3993,9.69,9,125,5.78,4,14.29,21,75.68,66,1.17,2,46.14,37,23.5,29,9.17,69,20,13,2.21,2.73,4.76,2,2,5,23,0,0
8476914,2022,Joonas Korpisalo,LAK,G,all,39,130317,116.74,104,2231,85.78,116,274.19,327,1211.6,1207,34.25,30,667.92,515,476.45,564,111.59,1183,345,133,32.37,42.23,42.14,34,33,37,570,0,0
8476914,2022,Joonas Korpisalo,LAK,G,5on5,39,106475,84.01,66,1755,62.18,91,218.62,260,924.44,928,28.06,25,503.53,390,374.3,441,80.23,914,267,92,25.79,32.84,25.38,27,26,13,482,0,0
8476914,2022,Joonas Korpisalo,LAK,G,4on5,39,10587,17.99,23,291,15.59,18,35.72,44,171.31,169,1.02,0,105.38,83,53.73,60,17.26,173,41,20,3.53,4.58,9.89,4,4,15,57,0,0
8476914,2022,Joonas Korpisalo,LAK,G,5on4,39,9262,4.4,5,51,1.93,3,4.69,1,34.84,40,3.9,3,10.63,5,22.14,30,4.29,25,12,8,0.77,1.51,2.12,0,1,4,6,0,0
8479292,2022,Charlie Lindgren,WSH,G,other,31,2773,4.5,6,68,2.51,1,7.25,5,38.89,40,0.98,1,20.02,18,16.6,22,4.39,33,16,3,1.27,1.99,1.23,0,3,3,16,0,0
8479292,2022,Charlie Lindgren,WSH,G,all,31,101524,82.08,86,1610,58.56,59,196.13,210,859.29,853,30.46,21,467.41,358,347.01,446,79.2,824,276,79,24.04,33.21,24.83,38,24,24,431,0,0
8479292,2022,Charlie Lindgren,WSH,G,5on5,31,83681,59.76,66,1305,45.3,44,162.38,179,686.04,681,24.43,13,375.11,278,279.11,360,58.05,677,215,52,19.95,25.89,13.92,35,21,10,361,0,0
8479292,2022,Charlie Lindgren,WSH,G,4on5,31,6782,14.93,13,200,9.5,14,23.12,22,109.79,108,0.71,0,64.71,53,35.09,46,13.86,94,37,20,2.06,4.31,8.55,3,0,10,49,0,0
8479292,2022,Charlie Lindgren,WSH,G,5on4,31,8288,2.7,1,33,1.16,0,3.14,3,23.08,23,4.27,7,6.92,8,15.46,18,2.7,19,7,4,0.68,0.9,1.12,0,0,1,3,0,0
8476316,2022,Laurent Brossoit,VGK,G,other,11,1197,2.55,3,43,1.75,1,4.36,2,23.37,26,0.67,1,12.18,11,8.45,13,2.46,20,8,2,0.86,1.05,0.64,1,2,0,13,0,0
8476316,2022,Laurent Brossoit,VGK,G,all,11,38162,28.89,23,663,22.54,20,81.5,61,341.62,317,10.8,11,188.08,173,136.87,178,27.96,367,78,24,10.83,9.88,8.18,8,11,4,194,0,0
8476316,2022,Laurent Brossoit,VGK,G,5on5,11,32298,20.47,15,535,17.32,17,69.19,53,276.93,246,8.58,9,151.29,136,113.61,149,20.03,305,60,16,8.78,7.65,4.04,6,7,2,154,0,0
8476316,2022,Laurent Brossoit,VGK,G,4on5,11,2297,5.15,4,78,3.19,2,7.31,6,36.91,40,0.11,0,23.26,23,11.96,14,4.75,38,9,5,1.01,0.98,3.16,1,1,2,26,0,0
8476316,2022,Laurent Brossoit,VGK,G,5on4,11,2370,0.72,1,7,0.27,0,0.65,0,4.41,5,1.44,1,1.35,3,2.86,2,0.71,4,1,1,0.17,0.2,0.35,0,1,0,1,0,0
8475789,2022,Jack Campbell,EDM,G,other,36,2595,6.31,3,69,2.89,3,6.95,11,38.06,43,0.8,1,22.23,18,11.23,15,5.83,25,18,8,0.92,2.05,3.34,0,1,2,18,0,0
8475789,2022,Jack Campbell,EDM,G,all,36,121583,96.72,115,1779,67.76,82,233.74,237,996.22,1027,37.26,36,549.23,452,393.2,465,93.02,1019,254,101,31.16,30.7,34.86,41,34,40,405,2,1
8475789,2022,Jack Campbell,EDM,G,5on5,36,98273,63.88,82,1378,50,69,187.58,181,766.82,790,29.28,29,420.89,357,312.41,355,61.79,813,186,61,24.45,22.66,16.77,37,27,18,318,2,1
8475789,2022,Jack Campbell,EDM,G,4on5,36,11051,23.28,26,285,13.28,7,33.46,41,160.34,164,1.35,0,95.96,69,50.83,74,22.33,153,40,29,4.7,4.82,13.76,1,6,19,63,0,0
8475789,2022,Jack Campbell,EDM,G,5on4,36,9664,1.48,2,30,0.82,0,2.74,1,18.76,19,5.39,6,6.01,6,14.35,16,1.47,22,2,2,0.71,0.19,0.58,1,0,1,4,0,0
8475683,2022,Sergei Bobrovsky,FLA,G,other,50,5392,14.54,14,159,6.76,14,16.82,17,86.57,85,1.6,1,44.75,38,27.08,29,12.99,64,31,18,2.41,4.26,7.87,5,3,6,46,0,0
8475683,2022,Sergei Bobrovsky,FLA,G,all,50,170062,151.2,145,2608,104.48,150,345.25,306,1470.06,1466,55.84,43,793.93,608,572.83,748,141.95,1434,412,172,39.96,51.26,59.97,48,46,51,590,2,1
8475683,2022,Sergei Bobrovsky,FLA,G,5on5,50,133974,100.31,91,1976,76.16,111,273.77,244,1120.05,1103,43.04,31,606.36,461,447.15,588,96.13,1125,314,103,31.77,38.76,29.77,36,35,20,434,2,1
8475683,2022,Sergei Bobrovsky,FLA,G,4on5,50,15631,31.6,35,398,19.14,20,47.87,43,218.81,230,1.67,1,127.97,99,67.92,94,28.2,203,53,46,4.53,6.44,20.62,6,6,23,96,0,0
8475683,2022,Sergei Bobrovsky,FLA,G,5on4,50,15065,4.75,5,75,2.42,5,6.78,2,44.64,48,9.53,10,14.85,10,30.68,37,4.61,42,14,5,1.25,1.8,1.7,1,2,2,14,0,0
8480042,2022,Olle Eriksson Ek,ANA,G,other,1,50,0.59,2,6,0.32,1,0.71,0,4.25,5,0.09,0,2.34,0,1.89,3,0.58,3,3,0,0.16,0.43,0,1,1,0,0,0,0
8480042,2022,Olle Eriksson Ek,ANA,G,all,1,3839,3.26,5,66,2.71,4,8.13,3,36.3,39,0.91,0,21.79,19,14.89,21,3.17,38,13,1,1.39,1.58,0.28,2,3,0,14,0,0
8480042,2022,Olle Eriksson Ek,ANA,G,5on5,1,2994,1.93,2,46,1.82,3,5.87,2,24.24,24,0.62,0,14.88,12,9.66,16,1.89,28,6,1,0.92,0.73,0.28,1,1,0,11,0,0
8480042,2022,Olle Eriksson Ek,ANA,G,4on5,1,429,0.7,1,12,0.53,0,1.29,1,6.35,8,0.03,0,4.1,6,2.19,1,0.67,5,4,0,0.28,0.42,0,0,1,0,3,0,0
8480042,2022,Olle Eriksson Ek,ANA,G,5on4,1,366,0.04,0,2,0.04,0,0.25,0,1.46,2,0.17,0,0.48,1,1.15,1,0.04,2,0,0,0.04,0,0,0,0,0,0,0,0
8478916,2022,Joey Daccord,SEA,G,other,5,403,1.15,3,17,0.57,1,1.28,1,6.42,7,0.14,0,3.77,2,1.94,2,1.07,5,2,2,0.17,0.29,0.69,0,1,2,8,0,0
8478916,2022,Joey Daccord,SEA,G,all,5,14888,12.44,13,253,8.91,12,29.15,33,127.21,130,3.89,3,72.46,61,53.64,59,11.76,133,36,12,4.43,4.79,3.22,4,3,6,72,0,0
8478916,2022,Joey Daccord,SEA,G,5on5,5,12286,8.45,9,192,6.63,9,23.61,30,98.54,98,3.4,2,56.43,49,41.54,41,7.94,106,27,7,3.26,3.38,1.8,3,2,4,52,0,0
8478916,2022,Joey Daccord,SEA,G,4on5,5,1168,1.93,1,29,1.17,2,2.75,1,13.02,14,0.11,0,8.55,8,4.16,6,1.84,12,4,3,0.61,0.59,0.73,1,0,0,10,0,0
8478916,2022,Joey Daccord,SEA,G,5on4,5,1031,0.21,0,7,0.21,0,0.75,0,4.7,5,0.2,1,1.69,0,3.96,7,0.21,7,0,0,0.21,0,0,0,0,0,0,0,0
8481519,2022,Spencer Knight,FLA,G,other,21,2498,6.7,6,60,2.41,6,5.93,8,31.8,36,0.64,1,17.98,12,7.81,10,6.3,17,14,11,0.67,1.87,4.16,0,3,3,18,0,0
8481519,2022,Spencer Knight,FLA,G,all,21,70125,57.52,62,1066,42.22,54,142.25,132,600.04,627,22.89,22,335.49,271,235.44,291,55,613,161,59,17.43,19.66,20.43,29,19,14,233,0,0
8481519,2022,Spencer Knight,FLA,G,5on5,21,54671,36.62,39,807,30.36,32,112.26,108,455.14,471,17.61,14,255.33,218,185.26,221,35.52,487,119,29,14.01,14.43,8.18,25,11,3,172,0,0
8481519,2022,Spencer Knight,FLA,G,4on5,21,6228,12.71,17,172,8.67,14,21.51,15,96.55,103,0.58,1,56.29,32,30.64,49,11.69,90,25,18,2.35,2.89,7.47,4,5,8,39,0,0
8481519,2022,Spencer Knight,FLA,G,5on4,21,6728,1.3,0,24,0.7,2,2.28,0,14.98,16,3.99,6,5.26,9,10.93,10,1.29,18,2,1,0.34,0.33,0.63,0,0,0,3,0,0
8477180,2022,Aaron Dell,SJS,G,other,4,151,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477180,2022,Aaron Dell,SJS,G,all,4,11957,11.07,9,190,7.45,14,22.63,20,98.96,103,3.18,2,50.09,29,36.48,58,10.3,78,38,15,2.49,4.6,3.98,3,4,2,59,0,0
8477180,2022,Aaron Dell,SJS,G,5on5,4,10066,8.8,7,152,5.75,11,19.04,17,80.44,86,2.79,2,40.52,24,30.2,47,8.26,67,27,13,2.14,3.21,3.45,3,2,2,45,0,0
8477180,2022,Aaron Dell,SJS,G,4on5,4,1193,2.01,2,31,1.58,3,3.3,3,16.29,16,0.08,0,8.94,5,4.65,8,1.77,10,9,2,0.29,1.19,0.53,0,2,0,10,0,0
8477180,2022,Aaron Dell,SJS,G,5on4,4,547,0.27,0,7,0.12,0,0.3,0,2.23,1,0.23,0,0.63,0,1.63,3,0.27,1,2,0,0.07,0.2,0,0,0,0,4,0,0
8480193,2022,Daniil Tarasov,CBJ,G,other,17,712,1.75,2,27,1.18,2,2.7,1,14.21,12,0.53,0,8.47,8,5.38,7,1.69,11,8,1,0.48,0.85,0.41,0,1,1,7,0,0
8480193,2022,Daniil Tarasov,CBJ,G,all,17,52448,49.68,57,1009,38.91,58,127.41,115,539.08,528,14.72,16,300.73,248,206.63,250,47.68,531,168,42,16.31,20.63,12.75,24,20,13,268,0,0
8480193,2022,Daniil Tarasov,CBJ,G,5on5,17,45171,40.19,46,872,32.4,51,112.84,103,464.46,462,12.12,15,258.74,213,180.76,215,38.66,468,141,31,14.15,17.44,8.6,23,17,6,232,0,0
8480193,2022,Daniil Tarasov,CBJ,G,4on5,17,3521,6.65,8,97,4.91,5,10.95,11,52.44,48,0.41,1,31.34,24,15.35,22,6.29,46,17,8,1.55,2.01,3.1,1,2,5,26,0,0
8480193,2022,Daniil Tarasov,CBJ,G,5on4,17,3044,1.1,1,13,0.42,0,0.92,0,7.97,6,1.66,0,2.18,3,5.13,6,1.04,6,2,2,0.13,0.32,0.64,0,0,1,3,0,0
8471418,2022,Anton Khudobin,CHI,G,other,1,38,0.06,0,1,0.04,0,0.14,1,0.77,1,0.02,0,0.39,0,0.36,0,0.06,1,0,0,0.06,0,0,0,0,0,0,0,0
8471418,2022,Anton Khudobin,CHI,G,all,1,3600,3.34,6,55,2.2,2,6.33,5,29.28,28,0.97,0,16.95,13,12.21,16,3.27,29,9,4,1.19,1.04,1.11,2,2,2,13,0,0
8471418,2022,Anton Khudobin,CHI,G,5on5,1,2669,2.39,4,39,1.49,2,4.86,4,21.23,20,0.71,0,11.97,9,8.61,11,2.37,21,6,3,0.74,0.75,0.9,1,2,1,9,0,0
8471418,2022,Anton Khudobin,CHI,G,4on5,1,331,0.73,2,12,0.55,0,0.98,0,5.5,5,0,0,3.74,4,1.82,2,0.69,4,3,1,0.23,0.29,0.21,1,0,1,4,0,0
8471418,2022,Anton Khudobin,CHI,G,5on4,1,562,0.16,0,3,0.13,0,0.35,0,1.78,2,0.24,0,0.85,0,1.43,3,0.16,3,0,0,0.16,0,0,0,0,0,0,0,0
8476341,2022,Anton Forsberg,OTT,G,other,28,3346,8.07,2,76,3.05,5,7.18,5,40.16,38,0.97,2,22.4,28,11.87,11,5.48,31,9,14,1.12,1.16,5.79,1,0,1,22,0,0
8476341,2022,Anton Forsberg,OTT,G,all,28,88303,88.08,80,1511,58.63,82,187.87,166,825.08,817,25.66,26,445.92,369,321.81,409,82.32,800,216,115,23.67,26.24,38.16,25,22,33,380,2,1
8476341,2022,Anton Forsberg,OTT,G,5on5,28,68171,56.21,53,1135,40.87,58,145.8,127,609.72,603,19.54,21,326.92,268,245.83,314,54.21,605,165,67,18.3,20.01,17.9,20,16,17,298,2,1
8476341,2022,Anton Forsberg,OTT,G,4on5,28,8911,20.2,20,253,12.87,17,30.17,29,143.79,141,0.72,2,85.74,64,44.17,64,19.14,137,31,30,3.4,3.58,13.22,3,3,14,55,0,0
8476341,2022,Anton Forsberg,OTT,G,5on4,28,7875,2.61,3,37,1.36,2,3.33,3,24.73,28,4.18,1,7.73,6,17.16,18,2.51,22,8,3,0.64,1,0.97,1,2,0,4,0,0
8483158,2022,Matthew Berlin,EDM,G,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483158,2022,Matthew Berlin,EDM,G,all,1,146,0.01,0,2,0.03,0,0.23,0,0.76,1,0.07,0,0.41,0,0.3,1,0.01,1,0,0,0.01,0,0,0,0,0,1,0,0
8483158,2022,Matthew Berlin,EDM,G,5on5,1,146,0.01,0,2,0.03,0,0.23,0,0.76,1,0.07,0,0.41,0,0.3,1,0.01,1,0,0,0.01,0,0,0,0,0,1,0,0
8483158,2022,Matthew Berlin,EDM,G,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483158,2022,Matthew Berlin,EDM,G,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480843,2022,Lukas Dostal,ANA,G,other,19,1623,4.03,4,48,2.24,1,5.71,6,30.68,29,0.22,0,18.85,18,10.23,13,3.48,29,9,4,1.07,1.2,1.77,2,1,1,6,0,0
8480843,2022,Lukas Dostal,ANA,G,all,19,63763,66.68,67,1232,49.53,52,159.52,165,706.2,679,14.95,12,398.66,329,280.92,344,64.17,726,189,63,21.29,23.55,21.84,27,18,22,254,0,0
8480843,2022,Lukas Dostal,ANA,G,5on5,19,51252,45.12,42,967,36.22,40,127.39,125,541.03,522,11.84,9,305.45,256,223.35,272,43.89,578,141,36,17.39,17.58,10.14,19,14,9,212,0,0
8480843,2022,Lukas Dostal,ANA,G,4on5,19,6041,15.48,19,190,10.12,10,24.09,33,117.03,107,0.53,1,69.01,49,35.53,46,14.79,105,33,20,2.34,3.93,9.21,5,2,12,32,0,0
8480843,2022,Lukas Dostal,ANA,G,5on4,19,4847,2.05,2,27,0.96,1,2.33,1,17.46,21,2.36,2,5.35,6,11.8,13,2.01,14,6,3,0.5,0.83,0.72,1,1,0,4,0,0
8471774,2022,Alex Stalock,CHI,G,other,27,2130,2.4,3,56,2.46,3,5.87,5,28.06,23,0.57,2,19.61,20,7.64,7,1.84,31,6,2,1.04,0.82,0.55,1,1,1,17,0,0
8471774,2022,Alex Stalock,CHI,G,all,27,88520,71.79,74,1442,56,64,188.92,125,807.79,804,21.67,13,438.77,418,320.21,399,69.28,832,198,73,23.03,24.73,24.02,29,26,19,339,6,4
8471774,2022,Alex Stalock,CHI,G,5on5,27,73439,53.05,55,1155,42.32,48,156.2,97,641.62,637,17.59,9,346.26,333,259.03,328,51.76,667,162,50,18.98,20.23,13.84,26,20,9,276,6,4
8471774,2022,Alex Stalock,CHI,G,4on5,27,6907,12.61,12,180,9.49,10,21.75,20,105.28,108,0.65,0,62.6,58,33.35,41,11.99,108,21,14,2.23,2.51,7.87,2,2,8,37,0,0
8471774,2022,Alex Stalock,CHI,G,5on4,27,6044,3.14,3,37,1.33,3,3.68,2,26,29,2.77,2,7.36,6,16.77,18,3.1,19,8,6,0.57,1.07,1.5,0,3,0,4,0,0
8481692,2022,Dustin Wolf,CGY,G,other,1,94,0.33,0,2,0.12,0,0.23,1,1.39,1,0.01,0,0.94,1,0.35,0,0.33,1,0,1,0.06,0,0.26,0,0,0,0,0,0
8481692,2022,Dustin Wolf,CGY,G,all,1,3594,2.38,1,53,1.82,2,5.78,10,27.08,24,1.42,2,13.81,10,11.3,12,2.27,29,3,4,0.91,0.33,1.14,0,0,1,17,0,0
8481692,2022,Dustin Wolf,CGY,G,5on5,1,3140,1.63,1,43,1.33,2,4.69,7,21.34,19,1.32,1,10.17,6,9.43,11,1.56,23,3,2,0.81,0.33,0.49,0,0,1,15,0,0
8481692,2022,Dustin Wolf,CGY,G,4on5,1,240,0.04,0,7,0.3,0,0.77,2,3.42,3,0.02,0,2.54,3,1.25,0,0.04,5,0,0,0.04,0,0,0,0,0,2,0,0
8481692,2022,Dustin Wolf,CGY,G,5on4,1,120,0.39,0,1,0.07,0,0.1,0,0.94,1,0.06,1,0.16,0,0.27,1,0.35,0,0,1,0,0,0.39,0,0,0,0,0,0
8478039,2022,Kaapo Kahkonen,SJS,G,other,37,2012,3.74,8,65,2.64,2,6.63,8,33.69,37,0.9,0,19.89,18,12.98,11,3.33,32,11,4,1.26,1.19,1.3,3,4,1,18,0,0
8478039,2022,Kaapo Kahkonen,SJS,G,all,37,126375,110.42,135,2184,82.82,107,264.42,287,1149.68,1149,35.24,27,643.9,510,459,522,105.9,1152,338,109,35.13,41.45,33.84,44,59,32,585,0,0
8478039,2022,Kaapo Kahkonen,SJS,G,5on5,37,103947,84.61,100,1749,63.82,84,219.58,245,926.07,923,28.44,23,510.91,403,376.14,424,81.56,942,263,81,29.26,32.61,22.73,36,46,18,463,0,0
8478039,2022,Kaapo Kahkonen,SJS,G,4on5,37,11603,18.91,20,322,14.55,19,33.27,29,159.29,155,0.71,1,101.51,83,50.4,67,17.88,152,51,21,3.84,6.04,9.04,4,5,11,98,0,0
8478039,2022,Kaapo Kahkonen,SJS,G,5on4,37,8813,2.37,5,37,1.27,2,3.5,3,22.93,25,4.95,3,7.82,2,16.25,18,2.34,20,10,2,0.66,1.14,0.56,1,3,1,5,0,0
8482447,2022,Leevi Merilainen,OTT,G,other,2,110,1.6,1,11,0.81,3,1.94,0,8.78,6,0,0,3.97,3,2.33,4,1.23,5,3,3,0.32,0.36,0.93,1,0,0,0,0,0
8482447,2022,Leevi Merilainen,OTT,G,all,2,5105,5.32,6,89,3.57,7,12.83,10,51.8,49,2.03,2,26.66,18,19.8,29,4.74,47,17,6,1.49,2.06,1.77,5,1,0,19,0,0
8482447,2022,Leevi Merilainen,OTT,G,5on5,2,3942,2.56,2,61,2.02,3,8.9,8,32.66,33,1.64,1,17.5,13,12.9,19,2.47,33,10,2,0.75,1.19,0.62,1,1,0,16,0,0
8482447,2022,Leevi Merilainen,OTT,G,4on5,2,369,1,2,13,0.65,1,1.62,1,7.27,7,0,0,4.31,2,2.15,4,0.95,5,4,1,0.27,0.51,0.22,2,0,0,3,0,0
8482447,2022,Leevi Merilainen,OTT,G,5on4,2,684,0.16,1,4,0.1,0,0.37,1,3.1,3,0.39,1,0.87,0,2.42,2,0.1,4,0,0,0.16,0,0,1,0,0,0,0,0
8470880,2022,Brian Elliott,TBL,G,other,22,2288,4.46,2,64,2.26,6,6.68,10,30.91,31,1.1,0,16.86,11,9.69,12,4.24,21,15,5,0.99,1.9,1.58,0,2,0,23,0,0
8470880,2022,Brian Elliott,TBL,G,all,22,79484,70.22,75,1257,48.66,67,157.36,197,679.82,689,23.32,30,377.42,265,270.38,324,66.33,646,230,71,19.98,27.79,22.45,24,31,20,310,0,0
8470880,2022,Brian Elliott,TBL,G,5on5,22,65410,49.49,52,990,36.69,51,129.04,163,536.01,552,18.18,27,297.54,200,219.08,270,47.07,539,163,48,16.14,19.65,13.7,23,19,10,240,0,0
8470880,2022,Brian Elliott,TBL,G,4on5,22,5378,13.95,18,170,8.59,10,18.64,20,93.22,84,0.74,0,56.48,50,29.22,29,12.71,71,44,15,2.39,5.28,6.28,1,8,9,40,0,0
8470880,2022,Brian Elliott,TBL,G,5on4,22,6408,1.95,2,27,0.92,0,2.49,2,16.53,19,3.08,3,5.31,4,10.79,12,1.94,14,5,3,0.41,0.64,0.9,0,1,1,5,0,0
8477424,2022,Juuse Saros,NSH,G,other,64,6280,16.79,18,199,7.6,7,18.5,9,105.42,101,2.36,6,57.37,56,37.16,46,14.23,64,60,17,2.91,7.53,6.34,4,8,6,58,0,0
8477424,2022,Juuse Saros,NSH,G,all,64,228599,217.67,171,3918,153.47,206,474.91,456,2126.98,2099,61.86,62,1175.03,917,837.72,1126,207.07,2025,683,222,63.59,83.57,70.51,43,74,54,988,0,0
8477424,2022,Juuse Saros,NSH,G,5on5,64,181845,153.29,116,3021,111.27,156,382.61,369,1630.39,1600,48.19,48,897.11,682,654.58,895,147.73,1599,508,146,51.29,61.87,40.13,36,51,29,768,0,0
8477424,2022,Juuse Saros,NSH,G,4on5,64,21840,40,31,600,30.87,39,64.76,74,324.03,321,1.87,1,199.55,164,102.43,127,37.72,310,90,49,7.65,11.12,21.23,1,12,18,151,0,0
8477424,2022,Juuse Saros,NSH,G,5on4,64,18634,7.35,6,92,3.58,4,8.5,4,64.17,74,9.12,6,19.76,15,41.84,54,7.14,50,23,10,1.67,2.86,2.82,2,3,1,9,0,0
8475311,2022,Darcy Kuemper,WSH,G,other,57,4995,10.08,7,149,5.45,7,15.19,12,75.22,77,1.98,3,41.99,42,26.68,33,9.62,66,22,15,2.35,2.71,5.02,0,0,7,46,0,0
8475311,2022,Darcy Kuemper,WSH,G,all,57,193427,162.76,154,3222,118.79,153,404.87,368,1719.56,1675,53.94,49,954.15,787,693.7,887,155.64,1736,503,154,52.45,61.72,48.59,45,60,49,829,4,2
8475311,2022,Darcy Kuemper,WSH,G,5on5,57,159147,120.4,116,2568,90.29,120,337.43,304,1377.75,1323,43.32,44,758.31,606,564.36,736,116.46,1422,390,105,42.98,48.05,29.37,41,49,26,651,4,2
8475311,2022,Darcy Kuemper,WSH,G,4on5,57,14521,28.87,24,440,20.92,26,46.44,49,223.14,222,1.37,0,139.3,126,71.84,84,26.18,205,78,32,5.91,9.24,13.71,3,6,15,125,0,0
8475311,2022,Darcy Kuemper,WSH,G,5on4,57,14764,3.02,6,60,1.88,0,5.13,3,39.77,48,7.12,2,12.86,11,28.94,32,3,40,11,2,1.02,1.5,0.49,1,4,1,7,0,0
8479973,2022,Stuart Skinner,EDM,G,other,50,4885,9.66,10,122,5.34,5,12.98,14,68.31,74,1.7,0,39.3,40,22.17,20,8.84,50,30,12,1.75,3.67,4.23,1,5,4,30,0,0
8479973,2022,Stuart Skinner,EDM,G,all,50,174185,139.75,133,2716,104.91,129,351.9,358,1526.43,1537,48.74,38,838.76,702,601.35,718,135,1513,449,125,44.6,54.07,41.08,42,50,41,629,0,0
8479973,2022,Stuart Skinner,EDM,G,5on5,50,140943,100.08,87,2093,75.38,92,280.22,297,1171.34,1171,37.97,31,632.66,520,473.39,574,97.54,1180,339,81,36.07,40.97,23.03,35,32,20,493,0,0
8479973,2022,Stuart Skinner,EDM,G,4on5,50,14903,27.11,31,446,22.54,32,53.25,42,250.42,250,1.28,1,154.62,135,80.11,92,25.72,248,68,30,5.87,7.89,13.34,4,11,16,100,0,0
